"","id_trx","fecha","id_cliente","canal","tipo_trx","moneda","monto","provincia","segmento","es_pep","ingreso_mensual","trx_diarias","monto_diario","umbral_segmento","regla_monto_alto","regla_salario","regla_pep","regla_frecuencia","num_reglas","alerta","id_regla_principal"
"10032",10032,"2024-08-22",305,"SINPE","Retiro","USD",48382.762745539,"Limón","Personal",0,256000,1,48382.762745539,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10033",10033,"2024-05-03",752,"Cajero","Retiro","CRC",97725.2097323717,"Guanacaste","Personal",0,975010,1,97725.2097323717,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10034",10034,"2024-02-06",180,"Cajero","Retiro","CRC",581581.418438013,"Heredia","Corporativo",0,5425793,1,581581.418438013,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10035",10035,"2024-07-05",714,"Ventanilla","Depósito","CRC",437335.619153539,"Cartago","Personal",0,1426794,1,437335.619153539,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10036",10036,"2024-05-15",677,"Ventanilla","Pago","CRC",82063.285298905,"Heredia","Personal",0,714772,1,82063.285298905,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10037",10037,"2024-06-17",210,"Cajero","Pago","CRC",121016.17538823,"Guanacaste","Personal",0,785122,1,121016.17538823,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10038",10038,"2024-02-23",910,"Internet","Depósito","CRC",231827.613865004,"Heredia","Corporativo",0,3882463,1,231827.613865004,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10039",10039,"2024-04-20",484,"SINPE","Retiro","CRC",36978.9259339238,"Cartago","Personal",0,484467,1,36978.9259339238,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10040",10040,"2024-06-28",533,"Cajero","Depósito","CRC",35354.3414529158,"Cartago","Personal",0,225780,1,35354.3414529158,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10041",10041,"2024-07-17",242,"Cajero","Pago","CRC",41377.3182960312,"Guanacaste","Personal",0,360552,1,41377.3182960312,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10042",10042,"2024-02-02",393,"Cajero","Depósito","USD",156209.711767318,"Puntarenas","Personal",0,1132754,1,156209.711767318,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10043",10043,"2024-10-13",272,"Internet","Pago","CRC",157262.653202205,"Guanacaste","Personal",0,1797610,1,157262.653202205,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10044",10044,"2024-02-01",891,"Internet","Transferencia","CRC",87368.7176280544,"Alajuela","PYME",0,482518,2,123937.262027755,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10045",10045,"2024-08-18",374,"Cajero","Retiro","USD",101127.098679806,"Cartago","Personal",0,469402,1,101127.098679806,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10046",10046,"2024-01-10",120,"SINPE","Pago","CRC",75380.7057872754,"Alajuela","PYME",0,901735,1,75380.7057872754,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10047",10047,"2024-03-29",907,"SINPE","Depósito","CRC",23385.3451648644,"Limón","Personal",0,420455,1,23385.3451648644,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10048",10048,"2024-03-01",533,"Internet","Transferencia","CRC",33348.5056744429,"Cartago","Personal",0,225780,1,33348.5056744429,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10049",10049,"2024-02-02",403,"SINPE","Retiro","CRC",66441.7462759655,"Guanacaste","Personal",0,419075,1,66441.7462759655,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10050",10050,"2024-11-06",251,"Internet","Depósito","CRC",148059.075011332,"Alajuela","PYME",0,1209200,1,148059.075011332,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10051",10051,"2024-06-03",382,"SINPE","Transferencia","CRC",80294.6787503513,"Alajuela","Personal",0,1057519,1,80294.6787503513,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10052",10052,"2024-11-26",759,"Internet","Depósito","USD",97518.984848517,"Guanacaste","PYME",0,1001107,1,97518.984848517,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10053",10053,"2024-10-07",763,"Ventanilla","Retiro","USD",119166.421365427,"Puntarenas","PYME",0,541753,1,119166.421365427,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10054",10054,"2024-10-08",965,"Internet","Depósito","CRC",353550.557382445,"San José","PYME",0,1794031,1,353550.557382445,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10055",10055,"2024-03-10",866,"Cajero","Retiro","CRC",61389.1320747468,"Alajuela","PYME",0,764623,1,61389.1320747468,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10056",10056,"2024-11-30",445,"Cajero","Pago","CRC",81845.0151690887,"Cartago","Personal",0,719509,1,81845.0151690887,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10057",10057,"2024-08-24",482,"Internet","Pago","CRC",82953.3861112457,"Puntarenas","Personal",0,840990,1,82953.3861112457,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10058",10058,"2024-07-30",852,"Cajero","Retiro","CRC",78026.303483485,"Heredia","Personal",0,739329,1,78026.303483485,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10059",10059,"2024-09-18",937,"Internet","Retiro","USD",108318.255349205,"Alajuela","Personal",0,448618,1,108318.255349205,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10060",10060,"2024-06-21",425,"SINPE","Pago","CRC",212808.577308022,"Guanacaste","PYME",0,1200355,1,212808.577308022,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10061",10061,"2024-05-28",137,"Ventanilla","Pago","USD",58106.9295870925,"Puntarenas","PYME",0,998733,1,58106.9295870925,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10062",10062,"2024-07-04",932,"Ventanilla","Transferencia","CRC",54424.7988757201,"Guanacaste","Personal",0,639264,1,54424.7988757201,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10063",10063,"2024-07-25",727,"Internet","Transferencia","CRC",75087.0411491759,"Heredia","PYME",0,654823,1,75087.0411491759,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10064",10064,"2024-09-07",359,"Cajero","Transferencia","CRC",61857.9514891287,"Guanacaste","Personal",0,644008,1,61857.9514891287,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10065",10065,"2024-08-13",682,"Internet","Transferencia","USD",107013.57917435,"San José","Personal",0,469624,1,107013.57917435,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10066",10066,"2024-04-20",13,"Cajero","Transferencia","USD",208065.43481965,"Puntarenas","PYME",0,1199826,1,208065.43481965,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10067",10067,"2024-11-28",529,"Internet","Retiro","CRC",115419.027071622,"Puntarenas","PYME",0,1344237,1,115419.027071622,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10068",10068,"2024-04-30",535,"Ventanilla","Retiro","CRC",36003.7653783562,"Guanacaste","Personal",0,604600,1,36003.7653783562,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10069",10069,"2024-11-14",995,"Cajero","Pago","CRC",21362.8590401757,"San José","Personal",0,434427,1,21362.8590401757,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10070",10070,"2024-02-05",776,"Internet","Retiro","CRC",244403.678799196,"San José","PYME",0,1789442,1,244403.678799196,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10071",10071,"2024-11-30",847,"SINPE","Retiro","CRC",109167.645362852,"Cartago","Personal",0,876176,1,109167.645362852,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10072",10072,"2024-08-02",906,"Ventanilla","Pago","CRC",335933.092525581,"Limón","Personal",0,806397,1,335933.092525581,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10073",10073,"2024-05-07",498,"Ventanilla","Transferencia","CRC",154859.31284606,"Puntarenas","PYME",0,1246831,1,154859.31284606,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10074",10074,"2024-09-22",756,"Ventanilla","Depósito","CRC",79907.4734057703,"San José","Personal",0,516413,1,79907.4734057703,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10075",10075,"2024-12-26",685,"Ventanilla","Transferencia","CRC",78383.6537203729,"Guanacaste","PYME",0,1022454,1,78383.6537203729,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10076",10076,"2024-09-23",112,"Cajero","Depósito","USD",75229.8830087368,"Limón","Personal",0,568184,1,75229.8830087368,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10077",10077,"2024-11-03",718,"Internet","Retiro","CRC",37412.2325807856,"Alajuela","Personal",0,290501,1,37412.2325807856,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10078",10078,"2024-05-25",183,"Cajero","Retiro","CRC",82752.912834028,"Cartago","Personal",0,1076827,1,82752.912834028,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10079",10079,"2024-10-26",672,"Cajero","Retiro","CRC",82079.237603615,"Alajuela","Personal",0,660435,1,82079.237603615,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10080",10080,"2024-09-04",499,"Cajero","Depósito","USD",185105.738202154,"Heredia","Corporativo",0,2927563,1,185105.738202154,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10081",10081,"2024-08-04",508,"Cajero","Retiro","CRC",219168.721753401,"Limón","Personal",0,1590258,1,219168.721753401,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10082",10082,"2024-06-30",497,"Cajero","Transferencia","CRC",322868.325881359,"Cartago","PYME",0,1404676,1,322868.325881359,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10083",10083,"2024-04-19",537,"Cajero","Depósito","CRC",26204.3708132752,"Limón","Personal",0,379235,1,26204.3708132752,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10084",10084,"2024-10-12",289,"Internet","Depósito","CRC",138441.83323806,"San José","PYME",0,1206452,1,138441.83323806,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10085",10085,"2024-04-20",591,"Cajero","Retiro","CRC",22350.6281136738,"Guanacaste","Personal",0,435505,2,103129.386408044,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10086",10086,"2024-12-28",877,"Cajero","Depósito","CRC",56721.2572549739,"Guanacaste","Personal",0,285669,1,56721.2572549739,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10087",10087,"2024-03-26",82,"Ventanilla","Depósito","CRC",83633.0314640729,"San José","Personal",0,718257,2,232044.736510106,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10088",10088,"2024-07-03",798,"Cajero","Retiro","CRC",194351.137194555,"Guanacaste","Personal",0,873572,1,194351.137194555,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10089",10089,"2024-02-22",432,"Ventanilla","Retiro","USD",13684.92198085,"Guanacaste","Personal",0,142489,1,13684.92198085,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10090",10090,"2024-01-16",182,"Cajero","Pago","CRC",36790.124782708,"Puntarenas","Personal",0,157832,1,36790.124782708,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10091",10091,"2024-05-10",17,"SINPE","Retiro","CRC",12978.8600686479,"Guanacaste","Personal",0,266153,1,12978.8600686479,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10092",10092,"2024-08-28",502,"Ventanilla","Transferencia","USD",62701.2653767125,"Puntarenas","PYME",0,532262,1,62701.2653767125,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10093",10093,"2024-11-28",908,"Cajero","Transferencia","CRC",280850.902020664,"Alajuela","Corporativo",0,5811153,1,280850.902020664,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10094",10094,"2024-11-04",867,"Cajero","Depósito","CRC",16875.1389217733,"Alajuela","Personal",0,405747,1,16875.1389217733,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10095",10095,"2024-08-13",650,"Ventanilla","Retiro","USD",92542.2707972145,"Guanacaste","Personal",0,846372,1,92542.2707972145,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10096",10096,"2024-08-18",724,"SINPE","Pago","CRC",37048.6767904409,"Puntarenas","Personal",0,272714,1,37048.6767904409,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10097",10097,"2024-01-26",625,"Cajero","Retiro","USD",105409.880478926,"Guanacaste","Corporativo",0,2059568,1,105409.880478926,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10098",10098,"2024-05-27",389,"Cajero","Transferencia","CRC",41215.4949318796,"Puntarenas","Personal",0,635292,1,41215.4949318796,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10099",10099,"2024-03-01",411,"SINPE","Pago","CRC",22181.3998996499,"Limón","Personal",0,151649,1,22181.3998996499,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10100",10100,"2024-09-28",472,"Cajero","Transferencia","USD",115157.630700008,"Alajuela","Personal",0,815614,2,214791.777159061,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10101",10101,"2024-06-14",165,"Cajero","Pago","CRC",78569.0814235888,"Limón","Personal",0,934411,1,78569.0814235888,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10102",10102,"2024-05-21",557,"Internet","Retiro","USD",43909.6578984412,"Alajuela","Personal",0,678479,1,43909.6578984412,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10103",10103,"2024-12-26",787,"Ventanilla","Transferencia","CRC",23687.7854585992,"Limón","Personal",0,456527,1,23687.7854585992,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10104",10104,"2024-01-28",120,"SINPE","Depósito","CRC",83194.409846093,"Alajuela","PYME",0,901735,1,83194.409846093,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10105",10105,"2024-09-02",406,"Cajero","Depósito","CRC",73517.1571658505,"Heredia","Corporativo",0,1257344,1,73517.1571658505,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10106",10106,"2024-03-07",437,"Internet","Pago","CRC",52389.7093976223,"San José","Personal",0,873586,1,52389.7093976223,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10107",10107,"2024-12-19",900,"Cajero","Transferencia","CRC",196525.018900552,"Alajuela","Corporativo",0,5404083,1,196525.018900552,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10108",10108,"2024-10-14",578,"SINPE","Depósito","CRC",88109.2257000059,"Limón","Personal",0,619303,1,88109.2257000059,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10109",10109,"2024-06-29",862,"SINPE","Transferencia","CRC",64425.3689809664,"San José","Personal",0,397738,1,64425.3689809664,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10110",10110,"2024-04-06",329,"Internet","Depósito","CRC",16586.9602343465,"Limón","Personal",0,603467,1,16586.9602343465,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10111",10111,"2024-05-26",812,"SINPE","Transferencia","CRC",141784.243043438,"Heredia","Personal",0,1928279,2,606598.501432172,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10112",10112,"2024-08-01",284,"SINPE","Pago","CRC",488803.091075672,"San José","Corporativo",0,4539405,1,488803.091075672,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10113",10113,"2024-08-02",51,"Cajero","Depósito","CRC",64127.1260177466,"Guanacaste","Personal",0,1099797,1,64127.1260177466,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10114",10114,"2024-06-26",540,"Cajero","Pago","USD",70300.010435757,"San José","Personal",0,398702,1,70300.010435757,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10115",10115,"2024-04-26",741,"Ventanilla","Retiro","USD",69325.4343247142,"Cartago","PYME",0,1198440,1,69325.4343247142,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10116",10116,"2024-04-06",382,"Cajero","Depósito","CRC",87696.4208003558,"Alajuela","Personal",0,1057519,1,87696.4208003558,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10117",10117,"2024-10-22",949,"Cajero","Transferencia","USD",18203.1048604902,"Limón","Personal",0,295965,1,18203.1048604902,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10118",10118,"2024-02-27",170,"Internet","Depósito","USD",89213.4477174727,"Alajuela","PYME",0,2371251,1,89213.4477174727,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10119",10119,"2024-10-04",191,"Internet","Depósito","CRC",30061.9987170324,"San José","Personal",0,569037,1,30061.9987170324,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10120",10120,"2024-10-26",227,"Internet","Pago","CRC",421364.294717565,"Heredia","Personal",0,1657131,1,421364.294717565,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10121",10121,"2024-10-21",864,"SINPE","Depósito","USD",56391.2280161636,"Cartago","Personal",0,820578,1,56391.2280161636,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10122",10122,"2024-11-29",462,"Ventanilla","Depósito","CRC",93864.4119646863,"Heredia","PYME",0,767314,1,93864.4119646863,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10123",10123,"2024-04-22",700,"Ventanilla","Transferencia","CRC",26467.1533884672,"Limón","Personal",0,182421,1,26467.1533884672,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10124",10124,"2024-12-11",61,"Internet","Depósito","CRC",408409.728182035,"Alajuela","Corporativo",0,2250106,1,408409.728182035,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10125",10125,"2024-03-25",725,"Internet","Pago","CRC",114345.961218174,"Guanacaste","Personal",0,1076999,1,114345.961218174,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10126",10126,"2024-09-10",253,"SINPE","Transferencia","CRC",21515.6889157554,"Guanacaste","Personal",0,1075296,1,21515.6889157554,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10127",10127,"2024-03-14",551,"SINPE","Pago","CRC",104239.730703693,"Guanacaste","PYME",0,1462438,1,104239.730703693,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10128",10128,"2024-03-13",36,"Cajero","Depósito","USD",109679.240063472,"Limón","Personal",0,513058,1,109679.240063472,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10129",10129,"2024-08-02",44,"SINPE","Retiro","CRC",83837.3512951862,"San José","Personal",0,474309,1,83837.3512951862,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10130",10130,"2024-08-20",384,"Ventanilla","Depósito","CRC",35783.4287381784,"San José","Personal",0,809813,1,35783.4287381784,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10131",10131,"2024-07-16",383,"Cajero","Pago","CRC",33446.9558773974,"Guanacaste","Personal",0,918770,1,33446.9558773974,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10132",10132,"2024-11-05",742,"SINPE","Retiro","CRC",73902.0343827654,"Alajuela","Personal",0,1245854,1,73902.0343827654,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10133",10133,"2024-01-02",428,"Cajero","Pago","CRC",527393.821504754,"Cartago","PYME",0,2602176,1,527393.821504754,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10134",10134,"2024-07-15",497,"SINPE","Transferencia","CRC",227434.099389485,"Cartago","PYME",0,1404676,1,227434.099389485,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10135",10135,"2024-06-29",875,"Internet","Retiro","USD",113628.354686,"Puntarenas","Personal",0,443907,1,113628.354686,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10136",10136,"2024-06-15",983,"Cajero","Depósito","CRC",93460.6684434483,"Heredia","Personal",0,955443,2,221238.503978134,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10137",10137,"2024-05-03",918,"Internet","Retiro","CRC",32649.7713712725,"Alajuela","Personal",0,371363,1,32649.7713712725,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10138",10138,"2024-07-13",656,"SINPE","Depósito","CRC",156476.108923275,"Alajuela","Personal",0,843940,1,156476.108923275,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10139",10139,"2024-02-05",467,"SINPE","Retiro","CRC",17316.6558111751,"Cartago","PYME",0,261816,1,17316.6558111751,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10140",10140,"2024-11-26",733,"Internet","Depósito","CRC",33115.9701923391,"Cartago","Personal",0,354173,1,33115.9701923391,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10141",10141,"2024-02-23",70,"SINPE","Transferencia","USD",46626.7001842699,"Limón","Personal",0,706379,1,46626.7001842699,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10142",10142,"2024-01-29",912,"Cajero","Retiro","CRC",81723.2343498834,"Heredia","Personal",0,452602,1,81723.2343498834,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10143",10143,"2024-07-18",331,"Cajero","Depósito","CRC",77088.8133086231,"Alajuela","PYME",0,878503,1,77088.8133086231,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10144",10144,"2024-10-14",750,"Ventanilla","Pago","CRC",1557574.4438228,"San José","Corporativo",0,17196932,1,1557574.4438228,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10145",10145,"2024-01-24",318,"Ventanilla","Pago","CRC",91619.6071527247,"Limón","PYME",0,1081884,1,91619.6071527247,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10146",10146,"2024-08-19",160,"Cajero","Pago","CRC",46914.9547750738,"Puntarenas","PYME",0,515851,1,46914.9547750738,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10147",10147,"2024-10-06",392,"SINPE","Transferencia","CRC",44497.9301006625,"Limón","Personal",0,669080,1,44497.9301006625,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10148",10148,"2024-09-07",505,"Ventanilla","Depósito","USD",72761.771170102,"San José","Personal",0,999665,1,72761.771170102,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10149",10149,"2024-01-06",587,"Cajero","Pago","CRC",43668.7159019696,"Guanacaste","Personal",0,732935,1,43668.7159019696,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10150",10150,"2024-12-30",146,"Cajero","Retiro","CRC",192491.79133143,"Alajuela","PYME",0,1542159,1,192491.79133143,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10151",10151,"2024-07-21",816,"Cajero","Retiro","CRC",525836.130940511,"Puntarenas","Corporativo",0,5716293,1,525836.130940511,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10152",10152,"2024-08-19",455,"SINPE","Retiro","CRC",36755.9631138337,"San José","Personal",0,442245,1,36755.9631138337,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10153",10153,"2024-08-15",144,"Cajero","Retiro","USD",93321.908917231,"Limón","Personal",0,508404,1,93321.908917231,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10154",10154,"2024-11-22",339,"SINPE","Depósito","CRC",98480.9166674714,"Guanacaste","PYME",0,1052055,1,98480.9166674714,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10155",10155,"2024-09-13",943,"SINPE","Transferencia","CRC",474697.550144262,"Guanacaste","Corporativo",0,6958739,1,474697.550144262,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10156",10156,"2024-06-17",219,"Cajero","Pago","CRC",114885.106994895,"Alajuela","Personal",0,595135,1,114885.106994895,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10157",10157,"2024-05-18",492,"Internet","Depósito","USD",77815.5986918196,"Puntarenas","Personal",0,979327,1,77815.5986918196,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10158",10158,"2024-11-21",940,"Internet","Depósito","CRC",50764.7416205368,"Guanacaste","Personal",0,508883,1,50764.7416205368,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10159",10159,"2024-11-13",684,"Cajero","Transferencia","CRC",187953.612688479,"Limón","PYME",0,1598172,1,187953.612688479,1.5e+07,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10160",10160,"2024-10-16",927,"Internet","Pago","USD",1398644.86588991,"Puntarenas","Corporativo",0,17733261,1,1398644.86588991,5e+06,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
"10161",10161,"2024-10-11",643,"Internet","Transferencia","USD",91887.0617496058,"Alajuela","Personal",0,489159,1,91887.0617496058,8e+05,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Sin alerta"
